bulk_id,trip,vehicle_speed,time_stamp,o_s2_b2_voltage,calculated_engine_load,engine_rpm,spark_advance,absolute_load_value,throttle_position,relative_throttle_position,absolute_throttle_position,ap_pos_d,ap_pos_e,o_s1_b1_fuel_air_equivalence_ratio,short_term_fuel_trim_b1,long_term_fuel_trim_b1,mass_air_flow_rate,absolute_barometric_pressure,engine_coolant_temperature,intake_air_temperature,ambient_air_temperature
37093571,4,48,02/08/2024 16:53,0.72,37.2549,1289,30.1961,20,16.8627,0,52.94,23.14,39.22,14.7,-8.5938,0,5.56,98,70,36,30
37093572,4,37,02/08/2024 16:53,0,37.2549,1289,30.1961,20,16.8627,0,49.02,16.08,32.16,12.5857,0,0.7813,3.35,98,71,36,30
37093573,4,37,02/08/2024 16:53,0,87.451,1217,54.5098,62,27.0588,11.76,66.27,33.33,49.41,13.5924,-2.3438,-0.7813,17.23,98,71,36,30
37093574,4,37,02/08/2024 16:53,0.855,96.0784,1974,56.0784,70,33.3333,15.69,66.27,33.33,49.41,13.5924,-2.3438,-0.7813,17.23,98,71,36,30
37093575,4,44,02/08/2024 16:53,0.82,96.0784,1974,56.0784,70,33.3333,15.69,69.02,33.73,49.41,14.7,-0.7813,0.7813,12.89,98,71,36,30
37093576,4,44,02/08/2024 16:53,0.82,94.5098,1205,52.549,64,28.6275,12.16,64.71,31.37,47.06,14.7,-3.125,0,11.98,98,71,36,30
37093577,4,50,02/08/2024 16:53,0.8,71.7647,1289,65.8824,21,15.2941,0,46.67,16.08,32.16,14.7,0,0,11.98,98,71,36,30
37093578,4,54,02/08/2024 16:53,0.78,49.4118,1222,65.4902,57,22.3529,7.45,57.65,16.08,32.16,14.7,0,3.9063,3.59,98,73,36,30
37093579,4,59,02/08/2024 16:53,0.76,35.2941,1222,65.4902,57,22.3529,7.45,57.65,27.45,41.96,14.7,-3.9063,0,3.96,98,73,36,30
37093580,4,59,02/08/2024 16:53,0.76,35.2941,1346,30.1961,19,17.2549,0,49.41,16.08,32.16,12.5857,0,0.7813,3.06,98,73,36,30
37093581,4,57,02/08/2024 16:53,0,33.3333,1305,63.5294,19,17.6471,0,49.41,16.08,32.16,12.5857,0,0.7813,3.06,98,73,36,30
37093582,4,52,02/08/2024 16:53,0,34.5098,1270,63.1373,20,17.6471,0,49.8,16.08,32.16,12.5857,0,0.7813,3.25,98,73,36,30
37093583,4,41,02/08/2024 16:54,0,97.6471,1653,56.4706,20,17.6471,0,49.8,16.08,32.16,12.5857,0,0.7813,3.5,98,73,36,30
37093584,4,41,02/08/2024 16:54,0,97.6471,1653,56.4706,45,23.9216,5.1,50.98,19.61,34.9,13.5924,-3.125,0.7813,2.81,98,72,36,30
37093585,4,39,02/08/2024 16:54,0.055,92.1569,1304,53.7255,61,26.2745,8.63,56.08,16.08,32.16,13.5924,-3.125,0.7813,2.81,98,72,36,30
37093586,4,40,02/08/2024 16:54,0.095,26.6667,1292,63.9216,16,16.8627,0,48.63,16.08,32.16,13.5924,-4.6875,0.7813,2.59,98,72,36,30
37093587,4,36,02/08/2024 16:54,0,27.8431,1293,63.5294,15,16.8627,0,48.63,16.08,32.16,12.5857,0,0.7813,2.57,98,72,36,30
37093588,4,29,02/08/2024 16:54,0.015,27.8431,1314,63.5294,53,18.0392,0.39,49.8,26.27,42.75,12.5857,0,-0.7813,11.64,98,72,36,30
37093589,4,28,02/08/2024 16:54,0.035,46.6667,1120,52.9412,26,18.0392,0,49.41,16.08,32.16,13.5924,-4.6875,0.7813,3.56,98,72,36,30
37093590,4,27,02/08/2024 16:54,0.075,44.7059,1115,56.0784,25,18.0392,1.57,60,32.55,48.24,14.7,-10.1563,0.7813,3.93,98,71,36,30
37093591,4,24,02/08/2024 16:54,0.115,97.2549,2410,53.3333,73,34.1176,16.08,70.59,34.51,50.59,14.7,5.4688,-1.5625,24.9,98,72,36,30
37093592,4,31,02/08/2024 16:54,0.135,45.4902,1112,52.1569,26,16.8627,0,48.24,16.08,32.16,14.7,-13.2813,0.7813,4.34,98,71,36,30
37093593,4,25,02/08/2024 16:54,0.115,45.098,1105,56.8627,27,17.2549,0,49.41,16.08,32.16,14.7,-10.1563,0.7813,3.79,98,72,36,30
37093594,4,19,02/08/2024 16:54,0.135,43.9216,1163,56.4706,26,17.6471,0,49.41,16.08,32.16,14.7,0,0.7813,3.75,98,72,36,30
37093595,4,13,02/08/2024 16:54,0.135,43.5294,1160,58.8235,26,17.6471,0,49.41,16.08,32.16,14.7,1.5625,0.7813,2.51,98,73,36,30
37093596,4,11,02/08/2024 16:54,0.21,38.0392,1257,61.9608,20,16.8627,0,48.63,19.61,35.29,14.7,-2.3438,3.9063,3,98,73,36,30
37093597,4,10,02/08/2024 16:54,0.425,32.9412,903,56.0784,22,16.4706,0,48.24,16.08,32.16,14.7,-4.6875,0.7813,2.28,98,73,36,30
37093598,4,10,02/08/2024 16:54,0.545,42.7451,676,52.1569,30,16.8627,0,49.41,16.08,32.16,14.7,-0.7813,0.7813,2.7,98,73,37,30
37093599,4,4,02/08/2024 16:54,0.76,49.4118,706,50.5882,70,21.5686,6.27,51.37,19.22,34.9,14.7,-2.3438,2.3438,4.35,98,73,36,30
37093600,4,6,02/08/2024 16:54,0.78,60,822,56.0784,38,18.0392,0,50.2,16.08,32.16,14.7,-4.6875,0.7813,4.01,98,73,36,30
37093601,4,4,02/08/2024 16:54,0.78,62.3529,801,54.1176,37,18.0392,0,50.2,16.08,32.16,14.7,-1.5625,0.7813,4,98,73,36,30
37093602,4,3,02/08/2024 16:54,0.78,62.3529,810,50.5882,38,17.2549,0,49.41,16.08,32.16,14.7,-1.5625,0.7813,3.93,98,73,37,30
37093603,4,3,02/08/2024 16:54,0.78,60,817,50.5882,38,17.2549,0,49.41,16.08,32.16,14.7,-0.7813,0.7813,3.76,98,74,37,30
37093604,4,3,02/08/2024 16:54,0.78,60,817,52.549,35,17.2549,0,49.41,16.08,32.16,14.7,2.3438,0.7813,3.79,98,74,37,30
37093605,4,4,02/08/2024 16:54,0.78,59.6078,817,53.7255,34,17.2549,0,49.41,16.08,32.16,14.7,1.5625,1.5625,3.79,98,74,37,30
37093606,4,3,02/08/2024 16:54,0.78,60.7843,865,52.9412,38,17.2549,0,49.41,16.08,32.16,14.7,1.5625,1.5625,3.73,98,74,37,30
37093607,4,0,02/08/2024 16:54,0.78,60.7843,865,52.9412,38,17.6471,0,49.8,16.08,32.16,14.7,0,2.3438,4.23,98,74,37,30
37093608,4,0,02/08/2024 16:54,0.76,63.5294,802,50.5882,38,17.6471,0,50.59,16.08,32.16,14.7,-3.125,2.3438,4.25,98,74,37,30
37093609,4,0,02/08/2024 16:54,0.76,65.8824,791,49.0196,38,17.6471,0,48.63,16.08,32.16,14.7,-3.125,2.3438,4.25,98,74,37,30
37093610,4,4,02/08/2024 16:54,0.76,51.3725,603,45.4902,27,17.6471,0,48.63,16.08,32.16,14.7,-3.9063,1.5625,2.79,98,74,37,30
37093611,4,3,02/08/2024 16:54,0.76,51.3725,603,45.4902,27,15.2941,0,46.67,16.08,32.16,14.7,-3.125,3.9063,5.45,98,75,37,30
37093612,4,3,02/08/2024 16:54,0.76,41.5686,947,52.549,29,15.6863,0,47.06,16.08,32.16,14.7,-5.4688,1.5625,3.56,98,75,37,30
37093613,4,6,02/08/2024 16:55,0.74,61.1765,1142,63.9216,26,16.4706,0,48.63,16.08,32.16,14.7,-5.4688,1.5625,3.56,98,75,37,30
37093614,4,6,02/08/2024 16:55,0.74,54.5098,874,57.6471,33,17.2549,0,48.63,16.08,32.16,14.7,-5.4688,1.5625,3.82,98,75,37,30
37093615,4,3,02/08/2024 16:55,0.74,54.5098,874,57.6471,33,17.2549,0,49.02,16.08,32.16,14.7,-1.5625,1.5625,3.73,98,75,37,30
37093616,4,3,02/08/2024 16:55,0.74,58.0392,821,54.5098,35,17.2549,0,49.02,16.08,32.16,14.7,-1.5625,1.5625,3.73,98,75,37,30
37093617,4,0,02/08/2024 16:55,0.74,50.5882,714,47.8431,30,16.0784,0,47.45,16.08,32.16,14.7,-3.9063,1.5625,2.42,98,75,37,30
37093618,4,0,02/08/2024 16:55,0.74,52.1569,589,46.2745,29,15.2941,0,46.67,16.08,32.16,14.7,-3.125,1.5625,2.42,98,75,37,30
37093619,4,0,02/08/2024 16:55,0.74,54.1176,817,43.1373,41,18.0392,0,50.59,18.82,32.16,14.7,-3.125,1.5625,2.73,98,75,37,30
37093620,4,4,02/08/2024 16:55,0.72,56.8627,817,43.1373,41,18.0392,0,50.59,18.82,32.94,14.7,-3.125,1.5625,4.34,98,76,37,30
37093621,4,4,02/08/2024 16:55,0.72,56.8627,839,52.9412,33,17.2549,0,49.02,16.08,32.16,14.7,0,1.5625,3.64,98,76,37,30
37093622,4,6,02/08/2024 16:55,0.72,54.902,852,57.2549,32,17.2549,0,49.02,16.08,32.16,14.7,0,1.5625,3.64,98,76,38,30
37093623,4,5,02/08/2024 16:55,0.72,56.0784,817,57.6471,34,17.2549,0,49.02,16.08,32.16,14.7,2.3438,1.5625,3.65,98,76,38,30
37093624,4,5,02/08/2024 16:55,0.72,56.0784,817,57.6471,34,17.2549,0,49.02,16.08,32.16,14.7,3.125,1.5625,3.67,98,76,38,30
37093625,4,3,02/08/2024 16:55,0.72,58.4314,818,53.3333,35,17.2549,0,49.02,16.08,32.16,14.7,1.5625,1.5625,3.67,98,76,38,30
37093626,4,0,02/08/2024 16:55,0.7,59.6078,815,52.549,36,17.2549,0,49.41,16.08,32.16,14.7,1.5625,1.5625,3.67,98,76,38,30
37093627,4,0,02/08/2024 16:55,0.7,60,800,52.549,36,17.2549,0,49.41,16.08,32.16,14.7,1.5625,1.5625,3.81,98,76,38,30
37093628,4,0,02/08/2024 16:55,0.7,60,800,52.549,36,17.2549,0,49.41,16.08,32.16,14.7,1.5625,1.5625,3.75,98,76,38,30
37093629,4,0,02/08/2024 16:55,0.68,60,812,52.1569,36,17.2549,0,49.41,16.08,32.16,14.7,0.7813,1.5625,3.75,98,76,38,30
37093630,4,0,02/08/2024 16:55,0.68,59.6078,812,52.1569,35,17.2549,0,49.02,16.08,32.16,14.7,0.7813,1.5625,3.76,98,76,38,30
37093631,4,3,02/08/2024 16:55,0.66,59.6078,812,52.1569,35,17.2549,0,49.02,16.08,32.16,14.7,0,1.5625,2.62,98,76,38,30
37093632,4,3,02/08/2024 16:55,0.66,50.5882,725,43.9216,29,16.0784,0,47.45,16.08,32.16,14.7,-1.5625,1.5625,2.6,98,76,38,30
37093633,4,4,02/08/2024 16:55,0.64,47.8431,718,45.4902,29,16.8627,0,48.63,16.08,32.16,14.7,-3.125,1.5625,8.42,98,77,38,30
37093634,4,4,02/08/2024 16:55,0.625,72.1569,834,42.3529,44,18.4314,0,50.2,16.08,32.16,14.7,-1.5625,1.5625,5.26,98,77,38,30
37093635,4,5,02/08/2024 16:55,0.625,67.0588,788,47.0588,37,17.6471,0,49.8,16.08,32.16,14.7,-1.5625,1.5625,4.32,98,77,38,30
37093636,4,3,02/08/2024 16:55,0.605,61.5686,797,52.1569,36,18.0392,0,49.8,16.08,32.16,14.7,0,1.5625,3.75,98,78,38,30
37093637,4,0,02/08/2024 16:55,0.585,59.2157,800,54.5098,35,17.6471,0,49.8,16.08,32.16,14.7,0.7813,1.5625,3.73,98,78,38,30
37093638,4,0,02/08/2024 16:55,0.565,59.6078,801,52.549,34,16.0784,0,47.84,16.08,32.16,14.7,2.3438,1.5625,3.71,98,78,38,30
37093639,4,0,02/08/2024 16:55,0.565,51.7647,638,42.3529,29,16.0784,0,47.84,16.08,32.16,14.7,-1.5625,1.5625,2.2,98,78,38,30
37093640,4,0,02/08/2024 16:55,0.525,50.9804,585,46.2745,29,16.0784,0,47.84,16.08,32.16,14.7,-2.3438,1.5625,2.18,98,78,38,30
37093641,4,0,02/08/2024 16:55,0.505,67.8431,741,45.098,43,18.8235,0.39,50.59,16.08,32.16,14.7,-1.5625,1.5625,4.01,98,78,38,30
37093642,4,0,02/08/2024 16:55,0.505,65.098,817,49.0196,37,17.6471,0,49.41,16.08,32.16,14.7,1.5625,1.5625,4.1,98,78,38,30
37093643,4,0,02/08/2024 16:56,0.465,58.8235,817,53.7255,33,17.2549,0,49.02,16.08,32.16,14.7,3.9063,1.5625,3.62,98,78,38,30
37093644,4,3,02/08/2024 16:56,0.425,55.2941,810,52.9412,32,17.2549,0,49.02,16.08,31.76,14.7,5.4688,1.5625,3.51,98,78,38,30
37093645,4,3,02/08/2024 16:56,0.41,56.8627,819,54.902,34,17.2549,0,49.02,17.65,33.33,14.7,5.4688,1.5625,3.59,98,78,38,31
37093646,4,3,02/08/2024 16:56,0.41,57.2549,822,52.9412,34,17.2549,0,49.02,17.65,33.33,14.7,3.125,1.5625,3.65,98,78,38,31
37093647,4,4,02/08/2024 16:56,0.41,57.2549,832,50.9804,34,17.2549,0,49.02,16.08,32.16,14.7,1.5625,1.5625,3.68,98,78,39,31
37093648,4,4,02/08/2024 16:56,0.41,57.2549,832,51.3725,34,17.2549,0,49.02,16.08,32.16,14.7,0,1.5625,3.7,98,79,39,31
37093649,4,3,02/08/2024 16:56,0.625,60.3922,814,54.5098,37,17.2549,0,49.41,16.08,32.16,14.7,0.7813,1.5625,3.7,98,79,39,31
37093650,4,0,02/08/2024 16:56,0.72,60.7843,802,52.9412,36,17.2549,0,49.41,16.08,32.16,14.7,0.7813,1.5625,3.81,98,79,39,31
37093651,4,5,02/08/2024 16:56,0.74,60.3922,813,52.9412,36,17.2549,0,49.41,16.08,32.16,14.7,0.7813,1.5625,3.84,98,79,39,31
37093652,4,5,02/08/2024 16:56,0.74,60.3922,813,54.5098,35,17.6471,0,49.41,16.08,32.16,14.7,0.7813,1.5625,2.84,98,79,39,31
37093653,4,3,02/08/2024 16:56,0.72,49.8039,700,48.6275,28,16.4706,0,48.24,19.22,34.9,14.7,-2.3438,1.5625,2.84,98,79,39,31
37093654,4,0,02/08/2024 16:56,0.74,50.5882,796,43.9216,28,16.4706,0,48.24,19.22,34.9,14.7,-2.3438,1.5625,2.54,98,79,39,31
37093655,4,0,02/08/2024 16:56,0.74,50.5882,796,43.9216,31,22.3529,0,48.24,16.08,32.16,14.7,-4.6875,1.5625,4.09,99,80,39,31
37093656,4,0,02/08/2024 16:56,0.76,71.7647,790,43.9216,39,17.6471,0,49.8,20.78,38.04,14.7,-2.3438,-0.7813,4.09,99,80,39,31
37093657,4,4,02/08/2024 16:56,0.76,60.7843,821,52.549,36,17.2549,0,53.33,23.14,38.04,14.7,-2.3438,-0.7813,4.04,98,80,39,31
37093658,4,6,02/08/2024 16:56,0.76,58.4314,821,52.549,36,17.2549,0,53.33,23.14,40.39,14.7,0,-0.7813,9.1,98,80,39,31
37093659,4,6,02/08/2024 16:56,0.76,58.4314,904,47.451,34,17.2549,0,49.41,16.08,32.16,14.7,-1.5625,1.5625,3.5,98,80,39,31
37093660,4,6,02/08/2024 16:56,0.74,50.9804,600,44.7059,28,15.2941,0,46.67,16.08,32.16,14.7,-0.7813,1.5625,3.5,98,80,39,31
37093661,4,3,02/08/2024 16:56,0.74,49.4118,765,50.5882,28,16.4706,0,48.24,17.25,32.16,14.7,-0.7813,1.5625,2.18,98,80,39,31
37093662,4,4,02/08/2024 16:56,0.74,65.8824,731,50.5882,28,16.4706,0,48.24,17.25,33.33,14.7,-0.7813,1.5625,3.92,98,80,39,31
37093663,4,5,02/08/2024 16:56,0.74,68.2353,1220,62.7451,40,18.4314,0,49.41,16.86,33.33,14.7,-2.3438,1.5625,4.25,98,80,40,31
37093664,4,7,02/08/2024 16:56,0.74,68.2353,1220,62.7451,40,18.4314,0,49.41,16.08,32.16,14.7,-3.9063,3.125,4.67,98,81,40,31
37093665,4,7,02/08/2024 16:56,0.74,69.4118,1439,66.2745,41,21.5686,4.31,56.47,28.24,44.71,14.7,1.5625,0.7813,15.78,98,81,40,31
37093666,4,14,02/08/2024 16:56,0.74,97.6471,2802,56.8627,76,40.3922,22.75,78.04,39.61,55.69,14.7,1.5625,0.7813,15.78,98,81,40,31
37093667,4,30,02/08/2024 16:56,0.68,30.1961,1397,44.3137,72,28.6275,10.98,78.04,39.61,55.69,14.7,3.9063,-1.5625,23.28,98,80,40,31
37093668,4,33,02/08/2024 16:56,0.605,30.1961,1397,44.3137,72,28.6275,10.98,63.14,30.59,46.27,14.7,-3.9063,0,11.81,98,81,40,31
37093669,4,33,02/08/2024 16:56,0.605,95.2941,1364,54.5098,62,30.9804,12.94,66.67,32.16,47.84,14.7,-0.7813,0,10.73,98,82,40,31
37093670,4,36,02/08/2024 16:56,0.41,83.5294,1130,42.7451,13,15.2941,0,49.8,22.75,38.43,14.7,0,0,10.73,98,82,40,31
37093671,4,35,02/08/2024 16:56,0.41,82.7451,1114,62.7451,19,16.0784,0.39,47.84,22.75,38.43,14.7,0,1.5625,8.26,98,83,40,31
37093672,4,34,02/08/2024 16:56,0.37,88.2353,1172,62.7451,19,16.0784,0.39,47.84,20.78,36.86,14.7,-2.3438,0,8.78,98,83,40,31
37093673,4,34,02/08/2024 16:57,0.37,88.2353,1172,57.6471,14,16.0784,0,47.84,16.08,32.16,12.5857,0,1.5625,2.32,98,83,40,31
37093674,4,30,02/08/2024 16:57,0.055,62.3529,1188,41.9608,20,17.2549,0,49.02,16.08,32.16,13.5924,0,1.5625,2.32,98,83,40,31
37093675,4,26,02/08/2024 16:57,0.095,54.902,1460,59.6078,54,25.098,7.45,49.02,16.08,32.16,13.5924,-9.375,1.5625,3.37,98,83,40,31
37093676,4,22,02/08/2024 16:57,0.155,92.549,1460,59.6078,54,25.098,7.45,59.22,27.06,42.75,13.8678,-0.7813,-1.5625,7.75,98,83,40,31
37093677,4,22,02/08/2024 16:57,0.155,92.549,1238,54.5098,61,27.8431,9.8,61.96,29.02,44.71,14.7,0,-0.7813,8.81,98,83,40,31
37093678,4,26,02/08/2024 16:57,0.835,40,1036,50.5882,18,16.4706,0,49.41,21.57,39.22,14.7,-9.375,-0.7813,8.81,98,83,40,31
37093679,4,22,02/08/2024 16:57,0.82,79.6078,1685,64.7059,41,21.1765,3.14,50.98,16.08,32.16,14.7,0,1.5625,2,98,85,40,31
37093680,4,22,02/08/2024 16:57,0.8,98.8235,2197,55.6863,76,29.4118,14.12,64.31,31.37,47.06,14.7,-3.9063,0,16.93,98,85,40,31
37093681,4,29,02/08/2024 16:57,0.76,95.2941,3000,57.6471,78,46.6667,31.76,86.67,44.31,60.39,14.7,0,-1.5625,28.2,98,85,40,31
37093682,4,37,02/08/2024 16:57,0.74,90.9804,3249,59.6078,71,36.8627,17.65,57.25,16.08,32.16,14.7,-6.25,-0.7813,15.95,98,85,39,31
37093683,4,43,02/08/2024 16:57,0.72,25.098,2000,66.2745,14,17.2549,0,49.02,16.08,32.16,14.7,0,1.5625,3.76,98,85,39,31
37093684,4,36,02/08/2024 16:57,0,34.5098,1315,63.1373,20,17.6471,0,49.41,16.08,32.16,12.5857,0,1.5625,3.48,98,85,39,31
37093685,4,33,02/08/2024 16:57,0,33.7255,1283,62.7451,19,17.2549,0,49.41,16.08,32.16,12.5857,0,1.5625,3.17,98,86,39,31
37093686,4,30,02/08/2024 16:57,0.015,27.451,1338,64.7059,23,16.4706,0,48.24,16.08,32.16,13.5924,-0.7813,1.5625,2.51,98,86,40,31
37093687,4,31,02/08/2024 16:57,0.035,28.2353,1321,33.3333,14,16.8627,0,50.2,20,34.51,12.5857,0,1.5625,2.34,98,86,40,31
37093688,4,31,02/08/2024 16:57,0.035,25.8824,1305,30.1961,14,16.8627,0,48.63,16.08,32.16,12.5857,0,1.5625,2.43,98,86,40,31
37093689,4,32,02/08/2024 16:57,0,42.7451,1295,62.3529,27,18.0392,0,49.8,16.08,34.51,12.5857,0,2.3438,6.85,98,86,40,31
37093690,4,31,02/08/2024 16:57,0.035,35.6863,1303,32.1569,37,18.8235,1.18,51.37,20,35.69,13.5924,0,2.3438,3.29,98,86,40,31
37093691,4,31,02/08/2024 16:57,0.015,46.6667,1229,47.0588,18,16.4706,0,48.24,16.08,32.16,12.5857,0,3.9063,5.34,98,85,40,31
37093692,4,30,02/08/2024 16:57,0,32.549,1298,63.1373,18,17.2549,0,49.02,16.08,32.16,12.5857,0,1.5625,2.71,98,85,40,31
37093693,4,29,02/08/2024 16:57,0.035,70.9804,1256,62.7451,19,16.4706,0,48.24,16.08,32.16,13.5924,-1.5625,1.5625,2.6,98,85,40,31
37093694,4,29,02/08/2024 16:57,0.035,27.0588,1296,30.1961,14,16.4706,0,48.24,16.08,32.16,12.5857,0,1.5625,2.59,98,85,40,31
37093695,4,25,02/08/2024 16:57,0,29.0196,1020,52.9412,15,17.2549,0,48.24,16.08,32.16,12.5857,0,1.5625,2.59,98,85,40,31
37093696,4,8,02/08/2024 16:57,0.015,45.4902,1260,70.9804,26,17.2549,0,48.24,16.08,32.16,12.5857,0,1.5625,2.45,98,85,40,31
37093697,4,9,02/08/2024 16:57,0.015,45.4902,1260,70.9804,26,18.4314,1.96,52.94,20,35.69,13.5924,-3.9063,3.125,4.79,98,85,40,30
37093698,4,9,02/08/2024 16:57,0.055,52.1569,1225,69.4118,32,18.8235,1.96,50.2,16.08,32.16,13.9369,-5.4688,1.5625,4.07,98,85,40,30
37093699,4,8,02/08/2024 16:57,0.095,60.7843,817,51.7647,36,17.6471,0,49.8,16.08,32.16,14.7,-5.4688,1.5625,4.07,98,85,40,30
37093700,4,3,02/08/2024 16:57,0.115,61.5686,1342,65.4902,16,16.4706,0,49.8,16.08,32.16,14.7,-2.3438,1.5625,6.34,98,85,40,30
37093701,4,7,02/08/2024 16:57,0.115,61.5686,1342,65.4902,16,16.4706,0,48.24,16.08,32.16,14.7,-2.3438,1.5625,2.46,98,85,40,30
37093702,4,7,02/08/2024 16:57,0.115,39.6078,836,56.4706,31,18.0392,1.18,49.8,19.61,35.69,14.7,-0.7813,3.9063,3.89,98,85,40,30
37093703,4,7,02/08/2024 16:58,0.625,32.549,845,54.902,20,16.8627,0,48.24,16.08,32.16,14.7,-0.7813,3.9063,3.89,98,85,40,30
37093704,4,6,02/08/2024 16:58,0.8,42.3529,659,50.1961,30,16.8627,0,48.24,16.08,32.16,14.7,-2.3438,1.5625,2.45,98,85,40,30
37093705,4,6,02/08/2024 16:58,0.8,42.3529,659,50.1961,30,16.8627,0,48.24,16.08,34.12,14.7,-2.3438,1.5625,8.6,98,85,40,30
37093706,4,4,02/08/2024 16:58,0.82,67.451,1420,64.3137,51,24.7059,7.84,59.22,27.84,43.53,14.7,1.5625,0,8.6,98,85,40,30
37093707,4,13,02/08/2024 16:58,0.8,90.1961,1228,54.1176,51,23.1373,7.84,59.22,27.84,43.53,14.7,1.5625,0,12.03,98,85,40,30
37093708,4,24,02/08/2024 16:58,0.78,90.1961,1228,54.1176,51,23.1373,5.88,56.08,23.92,40,14.7,0.7813,-1.5625,7.54,98,85,40,30
37093709,4,24,02/08/2024 16:58,0.78,55.6863,1192,48.6275,11,16.0784,0,46.67,16.08,32.16,14.7,-4.6875,1.5625,1.85,98,86,40,30
37093710,4,23,02/08/2024 16:58,0.76,30.5882,864,54.5098,18,17.6471,1.96,50.2,20.39,35.69,14.7,-4.6875,1.5625,1.85,98,86,40,30
37093711,4,21,02/08/2024 16:58,0.76,80,1343,62.3529,53,17.6471,1.96,50.2,20.39,35.69,14.7,-5.4688,3.9063,5.21,98,86,40,30
37093712,4,27,02/08/2024 16:58,0.76,80,1343,62.3529,53,24.3137,9.02,59.61,29.02,45.1,14.7,1.5625,-0.7813,10.17,99,86,40,30
37093713,4,27,02/08/2024 16:58,0.76,94.902,1512,55.6863,63,29.8039,13.73,64.71,31.37,47.45,14.7,0.7813,0,10.21,99,86,40,30
37093714,4,33,02/08/2024 16:58,0.74,45.8824,1331,33.3333,14,18.4314,3.92,54.9,23.53,47.45,14.7,0.7813,0,10.21,98,86,40,30
37093715,4,31,02/08/2024 16:58,0.72,46.2745,1301,33.3333,14,18.4314,3.92,54.9,23.53,38.82,14.7,0,-0.7813,7.59,98,86,40,30
37093716,4,31,02/08/2024 16:58,0.72,46.2745,1301,32.9412,15,17.2549,0,53.33,22.75,38.43,14.7,0,-0.7813,9.75,98,87,40,30
37093717,4,28,02/08/2024 16:58,0.055,88.2353,1218,56.0784,19,17.2549,0,48.24,16.08,32.16,14.7,-5.4688,1.5625,9.75,98,87,40,30
37093718,4,29,02/08/2024 16:58,0.095,32.549,812,52.1569,17,15.6863,0,48.24,16.08,32.16,14.7,-5.4688,1.5625,2.18,98,87,40,30
37093719,4,25,02/08/2024 16:58,0.115,33.7255,812,52.1569,17,15.6863,0,48.24,16.08,31.76,14.7,-7.0313,1.5625,1.92,98,87,40,30
37093720,4,25,02/08/2024 16:58,0.115,33.7255,887,50.1961,18,16.4706,0,48.24,16.08,32.16,14.7,7.0313,1.5625,2.07,98,88,40,30
37093721,4,16,02/08/2024 16:58,0.115,30.9804,923,56.0784,15,16.0784,0,47.45,16.08,32.16,14.7,7.0313,1.5625,2.07,98,88,40,30
37093722,4,14,02/08/2024 16:58,0.115,67.451,1725,71.7647,46,22.3529,6.27,56.08,16.08,32.16,14.7,7.0313,1.5625,2.07,98,88,40,30
37093723,4,21,02/08/2024 16:58,0.115,89.8039,1122,71.7647,46,22.3529,6.27,56.08,26.27,41.96,14.7,7.0313,-1.5625,8.46,98,87,40,30
37093724,4,21,02/08/2024 16:58,0.115,89.8039,1122,56.4706,55,24.7059,8.63,58.82,27.45,43.14,14.7,3.125,-1.5625,8.79,98,87,40,30
37093725,4,31,02/08/2024 16:58,0.135,49.4118,1269,54.902,60,27.451,12.16,63.14,30.98,47.06,14.7,0.7813,-0.7813,8.84,98,87,39,30
37093726,4,30,02/08/2024 16:58,0.015,31.7647,1258,54.902,18,17.2549,0,49.8,16.08,32.16,12.5857,0,1.5625,3.01,98,88,40,30
37093727,4,21,02/08/2024 16:58,0.035,41.9608,1193,55.2941,25,18.0392,0,48.24,16.08,32.16,13.5924,-3.125,1.5625,3.96,98,88,40,30
37093728,4,13,02/08/2024 16:58,0.055,35.6863,875,52.9412,19,16.4706,0,47.84,18.43,34.12,13.5924,-2.3438,3.9063,6.26,98,88,40,30
37093729,4,12,02/08/2024 16:58,0.115,78.0392,1459,73.3333,36,21.5686,5.1,54.51,23.53,39.61,13.5924,-0.7813,-1.5625,9.42,98,88,40,30
37093730,4,19,02/08/2024 16:58,0.82,90.5882,1233,55.2941,60,25.8824,9.41,60.39,29.8,45.1,14.2119,3.125,-0.7813,10.29,98,88,39,30
37093731,4,24,02/08/2024 16:58,0.855,90.9804,1235,54.902,59,26.2745,9.8,60.39,29.02,44.31,14.2002,0.7813,-1.5625,5.62,98,88,39,30
37093732,4,28,02/08/2024 16:58,0.82,44.7059,1262,33.3333,12,16.0784,0,47.45,16.08,32.16,14.7,0,1.5625,7.71,98,88,39,30
37093733,4,23,02/08/2024 16:59,0.195,43.5294,995,52.9412,26,17.2549,0,49.41,16.08,32.16,14.7,0,1.5625,3.2,98,89,40,30
37093734,4,15,02/08/2024 16:59,0.155,43.9216,1110,57.2549,25,17.6471,0,49.8,16.08,32.16,14.7,-1.5625,1.5625,3.5,98,89,40,30
37093735,4,8,02/08/2024 16:59,0.135,55.2941,808,55.2941,33,17.6471,0,49.41,16.08,32.16,14.7,0.7813,1.5625,3.51,99,89,40,30
37093736,4,3,02/08/2024 16:59,0.115,49.4118,613,53.3333,34,17.6471,0,49.8,16.08,32.16,14.7,0,1.5625,2.23,98,89,40,30
37093737,4,0,02/08/2024 16:59,0.115,50.5882,735,45.8824,28,16.0784,0,47.84,16.08,32.16,14.7,-3.9063,1.5625,2.25,98,89,40,30
